eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
1.0,32,W,"NICHOLLS, Michael",USA,3-6 6-2 6-1,TIHTA Aruba 2018,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Noord, Aruba",25 Jun - 29 Jun 2018,Singles,Grade 4,Entry: DA,Hard,O,100372403,100260589
1.0,16,W,"HARTENSTEIN, Max",GER,7-6(5) 2-1 RET,TIHTA Aruba 2018,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Noord, Aruba",25 Jun - 29 Jun 2018,Singles,Grade 4,Entry: DA,Hard,O,100236963,100260589
1.0,QF,W,"MARIADOS, Andrew",USA,6-3 6-0,TIHTA Aruba 2018,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Noord, Aruba",25 Jun - 29 Jun 2018,Singles,Grade 4,Entry: DA,Hard,O,100290402,100260589
1.0,SF,W,"LEBLANC, Alexandre",CAN,7-6(4) 5-7 6-4,TIHTA Aruba 2018,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Noord, Aruba",25 Jun - 29 Jun 2018,Singles,Grade 4,Entry: DA,Hard,O,100294020,100260589
1.0,FR,L,"JORDAN, Phillip",USA,6-4 1-6 2-6,TIHTA Aruba 2018,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Noord, Aruba",25 Jun - 29 Jun 2018,Singles,Grade 4,Entry: DA,Hard,O,100316591,100260589
2.0,64,W,"HAZOURI CELORIO, Javier",MEX,6-0 6-1,JITIC U18 Regional Championship,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Mexico, Mexico",18 Jun - 23 Jun 2018,Singles,Grade B3,Entry: DA,Hard,O,100329835,100260589
2.0,32,W,"GONZALEZ NORIEGA, Jose Francisco",MEX,6-0 6-0,JITIC U18 Regional Championship,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Mexico, Mexico",18 Jun - 23 Jun 2018,Singles,Grade B3,Entry: DA,Hard,O,100333409,100260589
2.0,16,L,"DE ALVA VALDEZ, Rafael Alfonso",MEX,6-0 5-7 0-3 RET,JITIC U18 Regional Championship,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Mexico, Mexico",18 Jun - 23 Jun 2018,Singles,Grade B3,Entry: DA,Hard,O,100302289,100260589
3.0,64,W,"MILAVSKY, Daniel",USA,6-4 6-2,Plantation ITF,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Plantation, USA",14 May - 19 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100343452,100260589
3.0,32,W,"NEFVE, Axel",USA,7-5 6-5 RET,Plantation ITF,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Plantation, USA",14 May - 19 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100265965,100260589
3.0,16,W,"MCKENNON, Maxwell",USA,6-3 6-2,Plantation ITF,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Plantation, USA",14 May - 19 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100328633,100260589
3.0,QF,L,"HOHMANN, Ronald",USA,2-6 6-7(4),Plantation ITF,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Plantation, USA",14 May - 19 May 2018,Singles,Grade 4,Entry: DA,Clay,O,100298684,100260589
4.0,32,W,"NIETO, Patricio",MEX,6-2 6-1,Panama Bowl,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Llanos de Curundu, Panama",12 Mar - 17 Mar 2018,Singles,Grade 4,Entry: DA,Clay,O,100272454,100260589
4.0,16,W,"OLIVEIRA, Bruno",BRA,6-3 5-7 7-5,Panama Bowl,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Llanos de Curundu, Panama",12 Mar - 17 Mar 2018,Singles,Grade 4,Entry: DA,Clay,O,100338433,100260589
4.0,QF,L,"DALE, Andrew",USA,4-6 6-4 2-6,Panama Bowl,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Llanos de Curundu, Panama",12 Mar - 17 Mar 2018,Singles,Grade 4,Entry: DA,Clay,O,100316578,100260589
5.0,Q1,W,"MARIADOS, Andrew",USA,6-3 6-2,Costa Rica Bowl,"SYDOW, Patrick",ARU,SYDOW,Patrick,"San Jose, Costa Rica",05 Mar - 10 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100290402,100260589
5.0,Q2,W,"GROVAS, Rafael E.",PUR,6-1 6-3,Costa Rica Bowl,"SYDOW, Patrick",ARU,SYDOW,Patrick,"San Jose, Costa Rica",05 Mar - 10 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100262569,100260589
5.0,Q3,W,"ROSS, Jackson",USA,6-3 6-2,Costa Rica Bowl,"SYDOW, Patrick",ARU,SYDOW,Patrick,"San Jose, Costa Rica",05 Mar - 10 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100305997,100260589
5.0,32,L,"JACHUCK, Ronan",USA,2-6 1-6,Costa Rica Bowl,"SYDOW, Patrick",ARU,SYDOW,Patrick,"San Jose, Costa Rica",05 Mar - 10 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100291606,100260589
6.0,64,L,"WILSON, Jonah",USA,3-6 2-6,Copa El Salvador 1 - 2018,"SYDOW, Patrick",ARU,SYDOW,Patrick,"La Libertad, El Salvador",26 Feb - 03 Mar 2018,Singles,Grade 4,Entry: DA,Hard,O,100303174,100260589
7.0,32,W,"MAYORGA CRUZ, Jose",ECU,6-3 6-3,Neighbours Cup ARU-VEN,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Oranjestad, Venezuela",27 Nov - 02 Dec 2017,Singles,Grade 5,Entry: DA,Hard,O,100292716,100260589
7.0,16,W,"CARNELLO, Lancelot",SWE,6-3 6-2,Neighbours Cup ARU-VEN,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Oranjestad, Venezuela",27 Nov - 02 Dec 2017,Singles,Grade 5,Entry: DA,Hard,O,100201120,100260589
7.0,QF,W,"GOMEZ, Mateo",COL,6-0 6-0,Neighbours Cup ARU-VEN,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Oranjestad, Venezuela",27 Nov - 02 Dec 2017,Singles,Grade 5,Entry: DA,Hard,O,100333959,100260589
7.0,SF,W,"QUAYNOR, Luke",JAM,6-3 3-6 6-1,Neighbours Cup ARU-VEN,"SYDOW, Patrick",ARU,SYDOW,Patrick,"Oranjestad, Venezuela",27 Nov - 02 Dec 2017,Singles,Grade 5,Entry: DA,Hard,O,100253080,100260589
