eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
2.0,64,L,"TIRANTE, Thiago Agustin",ARG,6-7(6) 1-6,Prince George's County International Hard Court ITF,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"College Park, MD, USA",20 Aug - 25 Aug 2018,Singles,Grade 1,Entry: DA,Hard,O,100269096,100308420
3.0,32,W,"MACLEAN, Jared",CAN,6-0 6-2,Davis Trading Junior ITF Vancouver Championships,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100282548,100308420
3.0,16,W,"STEINHAUSEN, Julian Noah",USA,6-0 6-3,Davis Trading Junior ITF Vancouver Championships,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100302044,100308420
3.0,QF,W,"VUKOVIC, Luka",CAN,6-3 6-3,Davis Trading Junior ITF Vancouver Championships,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100282768,100308420
3.0,SF,W,"GIMA, Sebastian",ROU,6-3 6-2,Davis Trading Junior ITF Vancouver Championships,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100236558,100308420
3.0,FR,W,"BAADI, Taha",CAN,6-3 6-2,Davis Trading Junior ITF Vancouver Championships,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Vancouver, Canada",09 Jul - 14 Jul 2018,Singles,Grade 3,Entry: DA,Hard,O,100260371,100308420
4.0,Q2,W,"VAN DER LINDEN, Joost",NED,6-1 6-4,TC Bakkum Dutch Junior Open 2018,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Castricum, Netherlands",03 Jul - 08 Jul 2018,Singles,Grade 2,Entry: DA,Clay,O,100273093,100308420
4.0,Q3,W,"JANSSEN, Wiek",NED,6-0 6-0,TC Bakkum Dutch Junior Open 2018,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Castricum, Netherlands",03 Jul - 08 Jul 2018,Singles,Grade 2,Entry: DA,Clay,O,100361757,100308420
4.0,64,L,"WENG, Jing Long",NED,4-6 3-6,TC Bakkum Dutch Junior Open 2018,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Castricum, Netherlands",03 Jul - 08 Jul 2018,Singles,Grade 2,Entry: DA,Clay,O,100230105,100308420
5.0,Q2,W,"DURAN, Diego",ESA,6-1 6-0,Copa Libertad,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Zaragoza, El Salvador",04 Jun - 09 Jun 2018,Singles,Grade 4,Entry: DA,Clay,O,100384362,100308420
5.0,Q3,W,"HERNANDEZ MARIONA, Kaeri",GUA,6-2 6-0,Copa Libertad,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Zaragoza, El Salvador",04 Jun - 09 Jun 2018,Singles,Grade 4,Entry: DA,Clay,O,100345314,100308420
5.0,32,W,"CARRANZA, Andres",ESA,6-0 6-1,Copa Libertad,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Zaragoza, El Salvador",04 Jun - 09 Jun 2018,Singles,Grade 4,Entry: DA,Clay,O,100301561,100308420
5.0,16,W,"DE ALVA VALDEZ, Rafael Alfonso",MEX,6-1 6-3,Copa Libertad,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Zaragoza, El Salvador",04 Jun - 09 Jun 2018,Singles,Grade 4,Entry: DA,Clay,O,100302289,100308420
5.0,QF,W,"MAGADAN, Alan",MEX,6-3 6-0,Copa Libertad,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Zaragoza, El Salvador",04 Jun - 09 Jun 2018,Singles,Grade 4,Entry: DA,Clay,O,100369852,100308420
5.0,SF,W,"SANCHEZ, Samuel",MEX,6-2 6-0,Copa Libertad,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Zaragoza, El Salvador",04 Jun - 09 Jun 2018,Singles,Grade 4,Entry: DA,Clay,O,100372972,100308420
5.0,FR,L,"KHAN, Zane",USA,4-6 4-6,Copa Libertad,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"Zaragoza, El Salvador",04 Jun - 09 Jun 2018,Singles,Grade 4,Entry: DA,Clay,O,100302783,100308420
6.0,32,W,"CRUZ, Samuel",CRC,6-0 6-2,Copa Cariari,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"San Jose, Costa Rica",21 May - 26 May 2018,Singles,Grade 4,Entry: DA,Hard,O,100321868,100308420
6.0,16,W,"CHEVEZ, Jorge Daniel",PAN,7-5 6-2,Copa Cariari,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"San Jose, Costa Rica",21 May - 26 May 2018,Singles,Grade 4,Entry: DA,Hard,O,100294148,100308420
6.0,QF,W,"DOMINGUEZ COLLADO, Juan Sebastian",GUA,6-2 6-2,Copa Cariari,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"San Jose, Costa Rica",21 May - 26 May 2018,Singles,Grade 4,Entry: DA,Hard,O,100312028,100308420
6.0,SF,L,"YOSHIMURA, Daiki",JPN,3-6 0-6,Copa Cariari,"VALLABHANENI, Niroop",USA,VALLABHANENI,Niroop,"San Jose, Costa Rica",21 May - 26 May 2018,Singles,Grade 4,Entry: DA,Hard,O,100257736,100308420
