eventNumber,eventRound,eventResults,eventOpponent,eventOpponentCountry,eventScore,eventName,playerName,playerCountry,playerLast,playerFirst,eventVenue,eventDates,eventCategory,eventGrade,eventEntry,eventSurface,eventIndoorOutdoor,eventOpponentID,player_ID
8.0,QF,W,"SCHWIEGER, Paul Alfred",NAM,6-1 7-5,Botswana International Junior Tournament,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Gaborone, Botswana",16 Apr - 21 Apr 2018,Singles,Grade 5,Entry: DA,Hard,O,100282509,100302847
8.0,SF,W,"TSIANG, Tsholofelo",BOT,7-6(4) 6-3,Botswana International Junior Tournament,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Gaborone, Botswana",16 Apr - 21 Apr 2018,Singles,Grade 5,Entry: DA,Hard,O,100307275,100302847
8.0,FR,W,"SCHROEDER, Laurent",LUX,4-6 6-2 6-0,Botswana International Junior Tournament,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Gaborone, Botswana",16 Apr - 21 Apr 2018,Singles,Grade 5,Entry: DA,Hard,O,100237991,100302847
9.0,Q1,W,"BELL, Tiaan",RSA,6-3 6-0,Brooklyn Union Axnosis ITF,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",26 Feb - 03 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100352763,100302847
9.0,Q2,W,"GEVERS, Jannik",RSA,6-3 6-4,Brooklyn Union Axnosis ITF,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",26 Feb - 03 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100309756,100302847
9.0,Q3,W,"MOSARWA, Tshepo",BOT,6-0 6-1,Brooklyn Union Axnosis ITF,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",26 Feb - 03 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100301401,100302847
9.0,32,W,"JARICEVSKIS, Roberts",LAT,6-7(3) 7-6(1) 6-1,Brooklyn Union Axnosis ITF,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",26 Feb - 03 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100231014,100302847
9.0,16,L,"BECKER, Gerhardt Marius",RSA,6-7(4) 0-6,Brooklyn Union Axnosis ITF,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",26 Feb - 03 Mar 2018,Singles,Grade 3,Entry: DA,Hard,O,100269345,100302847
10.0,64,L,"TSIANG, Tsholofelo",BOT,6-3 6-7(5) 3-6,RVTA Pukke Junior ITF (Week 2)	,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Potchefstroom, South Africa",19 Feb - 24 Feb 2018,Singles,Grade 5,Entry: DA,Hard,O,100307275,100302847
11.0,Q2,W,"RUTTER, Matthew",GBR,7-6(4) 7-5,RVTA Pukke Junior ITF (Week 1),"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Potchefstroom, South Africa",12 Feb - 17 Feb 2018,Singles,Grade 5,Entry: DA,Hard,O,100287001,100302847
11.0,Q3,W,"VER HULST, Alexandre",FRA,6-2 6-1,RVTA Pukke Junior ITF (Week 1),"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Potchefstroom, South Africa",12 Feb - 17 Feb 2018,Singles,Grade 5,Entry: DA,Hard,O,100280960,100302847
11.0,32,W,"SAPORTA, Tom",ISR,6-1 7-6(3),RVTA Pukke Junior ITF (Week 1),"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Potchefstroom, South Africa",12 Feb - 17 Feb 2018,Singles,Grade 5,Entry: DA,Hard,O,100308926,100302847
11.0,16,L,"BECKER, Gerhardt Marius",RSA,7-5 3-6 4-6,RVTA Pukke Junior ITF (Week 1),"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Potchefstroom, South Africa",12 Feb - 17 Feb 2018,Singles,Grade 5,Entry: DA,Hard,O,100269345,100302847
12.0,64,W,"LOTZ, Tinus",RSA,6-1 6-1,Curro Junior ITF - Grade 3,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Stellenbosch, Cape Town, South Africa",25 Sep - 30 Sep 2017,Singles,Grade 3,Entry: DA,Hard,O,100256841,100302847
12.0,32,L,"HEYNOLD, Benjamin",GBR,6-1 1-6 2-6,Curro Junior ITF - Grade 3,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Stellenbosch, Cape Town, South Africa",25 Sep - 30 Sep 2017,Singles,Grade 3,Entry: DA,Hard,O,100232930,100302847
13.0,Q2,W,", ",,,GN ITF Junior Tournament,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",31 Jul - 05 Aug 2017,Singles,Grade 4,Entry: DA,Hard,O,,100302847
13.0,Q3,W,"HARRIS, Matthew",RSA,6-1 6-0,GN ITF Junior Tournament,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",31 Jul - 05 Aug 2017,Singles,Grade 4,Entry: DA,Hard,O,100321418,100302847
13.0,64,W,"MOSARWA, Tshepo",BOT,6-3 6-0,GN ITF Junior Tournament,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",31 Jul - 05 Aug 2017,Singles,Grade 4,Entry: DA,Hard,O,100301401,100302847
13.0,32,L,"BIERMAN, Rikhardt",RSA,5-7 1-6,GN ITF Junior Tournament,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",31 Jul - 05 Aug 2017,Singles,Grade 4,Entry: DA,Hard,O,100247637,100302847
15.0,Q2,L,"HASENKOPF, Mariano Alberto",GER,2-6 3-6,Brooklyn Union Axnosis Jnr ITF,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",25 Feb - 26 Feb 2017,Singles,Grade 3,Entry: DA,Hard,O,100198353,100302847
16.0,Q2,L,"NCUBE, Thabo",ZIM,2-6 2-6,NWU Pukke RSA 1			,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Potchefstroom, South Africa",11 Feb - 12 Feb 2017,Singles,Grade 5,Entry: DA,Hard,O,100285611,100302847
17.0,Q1,L,"KRUGER, Danrich",RSA,2-6 2-6,GN Junior ITF,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Pretoria, South Africa",25 Jul - 26 Jul 2015,Singles,Grade 4,Entry: DA,Hard,O,100205141,100302847
18.0,Q1,L,"WORST, Christiaan",RSA,2-6 2-6,Wanderers JNR ITF,"COUTINHO, Jordan",RSA,COUTINHO,Jordan,"Johannesburg, South Africa",18 Jul - 19 Jul 2015,Singles,Grade 4,Entry: DA,Hard,O,100205206,100302847
1.0,32,W,"GAILLARD , Marc Antoine",FRA,6-3 6-3,Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",27 Aug - 01 Sep 2018,Singles,Grade 5,Entry: DA,Clay,O,100271991,100268333
1.0,16,W,"ALCALA GURRI, Max",ESP,6-1 1-0 RET,Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",27 Aug - 01 Sep 2018,Singles,Grade 5,Entry: DA,Clay,O,100314421,100268333
1.0,QF,W,"DALMASSO , Guillaume",FRA,6-4 6-4,Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",27 Aug - 01 Sep 2018,Singles,Grade 5,Entry: DA,Clay,O,100284830,100268333
1.0,SF,W,"LAPALU, Valentin",FRA,6-3 6-2,Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",27 Aug - 01 Sep 2018,Singles,Grade 5,Entry: DA,Clay,O,100276292,100268333
1.0,FR,W,"BOUQUIER , Arthur",FRA,6-7(3) 7-5 7-6(6),Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",27 Aug - 01 Sep 2018,Singles,Grade 5,Entry: DA,Clay,O,100219957,100268333
2.0,32,W,"VIDAL, Carlos",ESP,6-2 6-1,Tournoi International de Clermont-Ferrand,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Clermont-Ferrand, France",21 Aug - 26 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100348412,100268333
2.0,16,L,"ONCLIN, Gauthier",BEL,4-6 5-7,Tournoi International de Clermont-Ferrand,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Clermont-Ferrand, France",21 Aug - 26 Aug 2018,Singles,Grade 4,Entry: DA,Clay,O,100226793,100268333
3.0,32,W,"CAUTAERTS, Bo",BEL,6-2 6-1,Justine Henin Junior Cup 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Limelette, Belgium",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100328581,100268333
3.0,16,W,"WENG, Jing Long",NED,6-7(3) 6-4 7-5,Justine Henin Junior Cup 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Limelette, Belgium",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100230105,100268333
3.0,QF,W,"DAHLBERG, Mans",SWE,6-1 3-0 RET,Justine Henin Junior Cup 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Limelette, Belgium",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100282675,100268333
3.0,SF,L,"RODESCH, Chris",LUX,1-6 6-7(5),Justine Henin Junior Cup 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Limelette, Belgium",09 Jul - 14 Jul 2018,Singles,Grade 4,Entry: DA,Clay,O,100212990,100268333
4.0,32,W,"KADDOUR, Faycel",TUN,6-3 6-0,ITF Junior T.C.Mahdia,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Mahdia, Tunisia",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100312432,100268333
4.0,16,W,"VAN SCHALKWYK, Codie Schalk",NAM,6-1 6-0,ITF Junior T.C.Mahdia,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Mahdia, Tunisia",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100306095,100268333
4.0,QF,W,"SALVESTRE, Damien",FRA,6-3 6-0,ITF Junior T.C.Mahdia,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Mahdia, Tunisia",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100270253,100268333
4.0,SF,W,"WOZNIAK, Michal",POL,7-5 6-1,ITF Junior T.C.Mahdia,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Mahdia, Tunisia",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100289764,100268333
4.0,FR,L,"BREYSACH , Martin",FRA,6-7(5) 5-7,ITF Junior T.C.Mahdia,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Mahdia, Tunisia",26 Jun - 01 Jul 2018,Singles,Grade 4,Entry: DA,Hard,O,100269204,100268333
5.0,64,W,"JANKOVIC, Sascha",SUI,6-1 6-2,Serbia Junior Tour 2018 / Nis,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Nis, Serbia",23 Apr - 28 Apr 2018,Singles,Grade 5,Entry: DA,Clay,O,100284541,100268333
5.0,32,L,"MEDJEDOVIC, Hamad",SRB,3-6 3-6,Serbia Junior Tour 2018 / Nis,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Nis, Serbia",23 Apr - 28 Apr 2018,Singles,Grade 5,Entry: DA,Clay,O,100272530,100268333
6.0,Q1,W,"VISKER, Niels",NED,7-6(6) 6-4,Nature Element Luxembourg Indoor Junior Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Esch/Alzette, Luxembourg",26 Feb - 03 Mar 2018,Singles,Grade 4,Entry: DA,Hard,I,100273044,100268333
6.0,Q2,W,"DIGRACI , Diego",BEL,6-1 6-3,Nature Element Luxembourg Indoor Junior Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Esch/Alzette, Luxembourg",26 Feb - 03 Mar 2018,Singles,Grade 4,Entry: DA,Hard,I,100287471,100268333
6.0,Q3,W,"DOUS KARPENSCHIF , Joshua",FRA,6-4 6-1,Nature Element Luxembourg Indoor Junior Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Esch/Alzette, Luxembourg",26 Feb - 03 Mar 2018,Singles,Grade 4,Entry: DA,Hard,I,100294869,100268333
6.0,32,L,"RODESCH, Chris",LUX,6-7(4) 3-6,Nature Element Luxembourg Indoor Junior Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Esch/Alzette, Luxembourg",26 Feb - 03 Mar 2018,Singles,Grade 4,Entry: DA,Hard,I,100212990,100268333
7.0,32,W,"TENSING, Filip",SWE,6-1 2-6 6-3,ITF Roskilde 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Roskilde, Denmark",19 Feb - 24 Feb 2018,Singles,Grade 5,Entry: DA,Hard,I,100225768,100268333
7.0,16,L,"VATTERONI, Lorenzo",ITA,6-2 4-6 2-6,ITF Roskilde 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Roskilde, Denmark",19 Feb - 24 Feb 2018,Singles,Grade 5,Entry: DA,Hard,I,100198909,100268333
8.0,Q2,W,"THEILGAARD, Gustav",DEN,6-1 6-2,ITF Copenhagen 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Frederiksberg, Denmark",12 Feb - 17 Feb 2018,Singles,Grade 4,Entry: DA,Hard,I,100262331,100268333
8.0,Q3,W,"NORDBY, Felix",NOR,6-3 6-0,ITF Copenhagen 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Frederiksberg, Denmark",12 Feb - 17 Feb 2018,Singles,Grade 4,Entry: DA,Hard,I,100249022,100268333
8.0,32,L,"ORNBERG, Anton",SWE,2-6 4-6,ITF Copenhagen 2018,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Frederiksberg, Denmark",12 Feb - 17 Feb 2018,Singles,Grade 4,Entry: DA,Hard,I,100200198,100268333
9.0,32,W,"SAARINEN, Oliver",FIN,6-0 6-2,Stavanger ITF,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Stavanger, Norway",30 Jan - 03 Feb 2018,Singles,Grade 5,Entry: DA,Hard,I,100268401,100268333
9.0,16,L,"ANDERSSON, Oliver",SWE,7-6(4) 4-6 3-6,Stavanger ITF,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Stavanger, Norway",30 Jan - 03 Feb 2018,Singles,Grade 5,Entry: DA,Hard,I,100248023,100268333
10.0,Q1,W,"VERDIER, Thibault",FRA,6-0 6-3,Open Saint Gregoire,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Saint Gregoire, France",04 Dec - 09 Dec 2017,Singles,Grade 5,Entry: DA,Hard,I,100304830,100268333
10.0,Q2,W,"SCHROEDER, Laurent",LUX,6-3 6-1,Open Saint Gregoire,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Saint Gregoire, France",04 Dec - 09 Dec 2017,Singles,Grade 5,Entry: DA,Hard,I,100237991,100268333
10.0,Q3,W,"FIORITO, Ugo",FRA,6-2 6-0,Open Saint Gregoire,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Saint Gregoire, France",04 Dec - 09 Dec 2017,Singles,Grade 5,Entry: DA,Hard,I,100220537,100268333
10.0,32,W,"MALIGE, Noah",FRA,6-3 5-7 6-2,Open Saint Gregoire,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Saint Gregoire, France",04 Dec - 09 Dec 2017,Singles,Grade 5,Entry: DA,Hard,I,100295162,100268333
10.0,16,W,"MARINO, Pietro",ITA,7-5 6-2,Open Saint Gregoire,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Saint Gregoire, France",04 Dec - 09 Dec 2017,Singles,Grade 5,Entry: DA,Hard,I,100233817,100268333
10.0,QF,W,"SADAOUI , Mehdi",FRA,6-3 7-5,Open Saint Gregoire,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Saint Gregoire, France",04 Dec - 09 Dec 2017,Singles,Grade 5,Entry: DA,Hard,I,100294872,100268333
10.0,SF,L,"MARMOUSEZ, Lilian",FRA,2-6 6-2 1-6,Open Saint Gregoire,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Saint Gregoire, France",04 Dec - 09 Dec 2017,Singles,Grade 5,Entry: DA,Hard,I,100256036,100268333
11.0,Q1,W,"O'MALLEY, Maxwell",USA,6-0 6-1,Heiveld Junior Indoor Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Sint-Katelijne-Waver, Belgium",30 Oct - 05 Nov 2017,Singles,Grade 4,Entry: DA,Hard,I,100317688,100268333
11.0,Q2,W,"VANWOLLEGHEM, Raynaud",BEL,6-2 6-3,Heiveld Junior Indoor Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Sint-Katelijne-Waver, Belgium",30 Oct - 05 Nov 2017,Singles,Grade 4,Entry: DA,Hard,I,100346660,100268333
11.0,Q3,W,"KUEHNE, Christian",SUI,6-2 6-4,Heiveld Junior Indoor Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Sint-Katelijne-Waver, Belgium",30 Oct - 05 Nov 2017,Singles,Grade 4,Entry: DA,Hard,I,100324616,100268333
11.0,64,W,"MARTENS, Noah",BEL,3-6 6-3 6-4,Heiveld Junior Indoor Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Sint-Katelijne-Waver, Belgium",30 Oct - 05 Nov 2017,Singles,Grade 4,Entry: DA,Hard,I,100261890,100268333
11.0,32,L,"ADMIRAAL, Amadatus",NED,3-6 7-5 2-6,Heiveld Junior Indoor Open,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Sint-Katelijne-Waver, Belgium",30 Oct - 05 Nov 2017,Singles,Grade 4,Entry: DA,Hard,I,100208579,100268333
12.0,Q1,W,"WAGNER, Simon",FRA,7-5 6-1,Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100220183,100268333
12.0,Q2,W,"GARCIAN , Axel",FRA,7-5 6-4,Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100259188,100268333
12.0,Q3,W,"DALMASSO , Guillaume",FRA,7-5 6-4,Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100284830,100268333
12.0,32,L,"TEPMAHC, Nicolas",FRA,2-6 3-6,Dijon Lac Kir ITF Juniors,"LEGOUT , Timo",FRA,LEGOUT,Timo,"Dijon, France",28 Aug - 02 Sep 2017,Singles,Grade 5,Entry: DA,Clay,O,100225464,100268333
1.0,32,W,"BUCHNIK, Shay",ISR,7-5 6-3,Alex Podolsky ITF Junior Tournament,"SAROUK, Yair",ISR,SAROUK,Yair,"Beer Sheva, Israel",09 Apr - 14 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100259597,100251526
1.0,16,W,"BARRY, Charles",IRL,6-3 6-1,Alex Podolsky ITF Junior Tournament,"SAROUK, Yair",ISR,SAROUK,Yair,"Beer Sheva, Israel",09 Apr - 14 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100232833,100251526
1.0,QF,L,"GREVELIUS, Erik",SWE,3-6 2-6,Alex Podolsky ITF Junior Tournament,"SAROUK, Yair",ISR,SAROUK,Yair,"Beer Sheva, Israel",09 Apr - 14 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100200121,100251526
2.0,32,W,"HAVIV, Raz",ISR,6-3 6-2,Messika Open - Bat Yam,"SAROUK, Yair",ISR,SAROUK,Yair,"Bat Yam, Israel",02 Apr - 07 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100229743,100251526
2.0,16,L,"WHITE, Joseph",GBR,6-7(1) 3-6,Messika Open - Bat Yam,"SAROUK, Yair",ISR,SAROUK,Yair,"Bat Yam, Israel",02 Apr - 07 Apr 2018,Singles,Grade 4,Entry: DA,Hard,O,100256232,100251526
3.0,Q2,L,"RUDIUKOV, Ilya",RUS,7-5 3-6 5-7,Almetyevsk Cup,"SAROUK, Yair",ISR,SAROUK,Yair,"Almetievsk, Russia",24 Feb - 25 Feb 2018,Singles,Grade 3,Entry: DA,Hard,I,100226088,100251526
4.0,Q2,W,"TIMCHENKO, Maxim",RUS,6-2 6-1,Yeltsin Cup,"SAROUK, Yair",ISR,SAROUK,Yair,"Kazan, Russia",20 Feb - 25 Feb 2018,Singles,Grade 1,Entry: DA,Hard,I,100324157,100251526
4.0,Q3,W,"GEORGADZE, David",RUS,6-2 6-2,Yeltsin Cup,"SAROUK, Yair",ISR,SAROUK,Yair,"Kazan, Russia",20 Feb - 25 Feb 2018,Singles,Grade 1,Entry: DA,Hard,I,100203829,100251526
4.0,64,W,"BOSIO, Gabriele",ITA,6-0 6-2,Yeltsin Cup,"SAROUK, Yair",ISR,SAROUK,Yair,"Kazan, Russia",20 Feb - 25 Feb 2018,Singles,Grade 1,Entry: DA,Hard,I,100206630,100251526
4.0,32,L,"NOSKIN, Egor",RUS,6-7(1) 2-6,Yeltsin Cup,"SAROUK, Yair",ISR,SAROUK,Yair,"Kazan, Russia",20 Feb - 25 Feb 2018,Singles,Grade 1,Entry: DA,Hard,I,100203126,100251526
5.0,32,W,"BAR BIRYUKOV, Petr",RUS,3-6 6-2 6-4,ITF Junior Tournament Kfar Hamaccabiah 2,"SAROUK, Yair",ISR,SAROUK,Yair,"Ramat Gan, Israel",29 Jan - 03 Feb 2018,Singles,Grade 5,Entry: WC,Hard,O,100235962,100251526
